ID	DOCULECT	CONCEPT	CONCEPT_SPANISH	CONCEPT_FRENCH	CONCEPT_PORTUGUESE	SEMANTIC_FIELD	VALUE_IN_SOURCE	VALUE	FORM1	FORM2	FORM	SEGMENTS	SOURCE	COGID
2282	Resigaro	kick	patear/dar patadas	frapper avec le pied	chutar	verb.act	$tyugaʃiʔ-khú$ (chutar) {Allin 1979}		tyugaʃiʔ-khú		tyugaʃiʔ-khú	t y u g a ʃ i ʔ kh ú	Allin 1979	2048
2283	Tariana	kick	patear/dar patadas	frapper avec le pied	chutar	verb.act	$di-pití$ (chutar) {Aikhenvald 2001}		di-pití		di-pití	d i p i t í	Aikhenvald 2001	2049
2284	Achagua	kidney	riñon	rein	rim	body part	$tʃaleʃi$ <tʃáleʃi> (riñon) {Melendez 2011}	tʃáleʃi	tʃaleʃi		tʃaleʃi	tʃ a l e ʃ i	Melendez 2011	2050
2285	Tariana	kidney	riñon	rein	rim	body part	$kesanída$ (rim) {Aikhenvald 2001}		kesanída		kesanída	k e s a n í d a	Aikhenvald 2001	2051
2286	Yukuna	kidney	riñon	rein	rim	body part	$láwahi$ (rim) {Schauer 2005}		láwahi		láwahi	l á w a h i	Schauer 2005	2052
2287	Achagua	kill	matar	tuer	matar	verb.act	$i:nueri$ <íinueri> (matar) {Melendez 2011}	íinueri	i:nueri		i:nueri	i: n u e r i	Melendez 2011	2053
2288	Baré	kill	matar	tuer	matar	verb.act	$ʰmudu$ (matar) {Oliveira 93}		ʰmudu		ʰmudu	ʰm u d u	Oliveira 93	2054
2289	Kabiyari	kill	matar	tuer	matar	verb.act	<nua> $nua$ (matar) {Epps}	nua	nua		nua	n u a	Epps	2055
2290	Piapoco	kill	matar	tuer	matar	verb.act	<étáidaca> $étáidaka$ (matar) {Epps}, <nuáca> $nuáka$ {Epps}	étáidaca	étáidaka		étáidaka	é t á i d a k a	Epps	2056
2291	Piapoco	kill	matar	tuer	matar	verb.act	<étáidaca> $étáidaka$ (matar) {Epps}, <nuáca> $nuáka$ {Epps}	nuáca	nuáka		nuáka	n u á k a	Epps	2055
2292	Resigaro	kill	matar	tuer	matar	verb.act	$kainée-kʰú$ (matar) {Epps}, $mótsʰó$ (matar) {Epps}		kainée-kʰú		kainée-kʰú	k a i n é e kʰ ú	Epps	2057
2293	Resigaro	kill	matar	tuer	matar	verb.act	$kainée-kʰú$ (matar) {Epps}, $mótsʰó$ (matar) {Epps}		mótsʰó		mótsʰó	m ó tsʰ ó	Epps	2059
2294	Tariana	kill	matar	tuer	matar	verb.act	$dí:nu$ (matar) {Aikhenvald 2001}, $dínu$ (matar) {Aikhenvald 2001}		dí:nu		dí:nu	d í: n u	Aikhenvald 2001	2058
2295	Tariana	kill	matar	tuer	matar	verb.act	$dí:nu$ (matar) {Aikhenvald 2001}, $dínu$ (matar) {Aikhenvald 2001}		dínu		dínu	d í n u	Aikhenvald 2001	2058
2296	Warekena	kill	matar	tuer	matar	verb.act	$yutʃia$ (matar) {Aikhenvald 2012}		yutʃia		yutʃia	y u tʃ i a	Aikhenvald 2012	2059
2297	Yukuna	kill	matar	tuer	matar	verb.act	$nókahe$ (matar) {Epps}		nókahe		nókahe	n ó k a h e	Epps	2060
2298	Achagua	kinɡfisher	martin pescador	martin-pêcheur	martim-pescador	bird	$tʃaliri$ <tʃalíri> (martin pescador) {Melendez 2011}	tʃalíri	tʃaliri		tʃaliri	tʃ a l i r i	Melendez 2011	2061
2299	Kabiyari	kinɡfisher	martin pescador	martin-pêcheur	martim-pescador	bird	<tʃáriri> $tʃáriri$ (martim-pescador) {Epps}	tʃáriri	tʃáriri		tʃáriri	tʃ á r i r i	Epps	2061
2300	Piapoco	kinɡfisher	martin pescador	martin-pêcheur	martim-pescador	bird	<chalìri> $tʃalìɾi$ (martim-pescador) {Epps}	chalìri	tʃalìɾi		tʃalìɾi	tʃ a l ì ɾ i	Epps	2061
2301	Tariana	kinɡfisher	martin pescador	martin-pêcheur	martim-pescador	bird	$yá:liɾu$ (martim-pescador) {Aikhenvald 2001}		yá:liɾu		yá:liɾu	y á: l i ɾ u	Aikhenvald 2001	2061
2302	Yukuna	kinɡfisher	martin pescador	martin-pêcheur	martim-pescador	bird	$kaɾiʔitʃé$ (martim-pescador) {Epps}		kaɾiʔitʃé		kaɾiʔitʃé	k a ɾ i ʔ i tʃ é	Epps	2065
2303	Achagua	knee	rodilla	genou	joelho	body part	$juruiʃi$ <júruiʃi> (rodilla) {Melendez 2011}	júruiʃi	juruiʃi		juruiʃi	j u r u i ʃ i	Melendez 2011	2066
2304	Piapoco	knee	rodilla	genou	joelho	body part	$wà-uluì$ (joelho) {Epps}		wà-uluì		wà-uluì	w à u l u ì	Epps	2067
2305	Resigaro	knee	rodilla	genou	joelho	body part	$-hoʔdónaú$ (joelho) {Allin 1979}		-hoʔdónaú		-hoʔdónaú	h o ʔ d ó n a ú	Allin 1979	2068
2306	Tariana	knee	rodilla	genou	joelho	body part	$dísi$ (joelho) {Aikhenvald 2001}		dísi		dísi	d í s i	Aikhenvald 2001	2069
2307	Warekena	knee	rodilla	genou	joelho	body part	$nukuwaɾutaɾe$ (joelho) {Aikhenvald 2012}		nukuwaɾutaɾe		nukuwaɾutaɾe	n u k u w a ɾ u t a ɾ e	Aikhenvald 2012	2070
2308	Yukuna	knee	rodilla	genou	joelho	body part	$ɾiʔiɾúpatʃi$ (joelho) {Schauer 2005}		ɾiʔiɾúpatʃi		ɾiʔiɾúpatʃi	ɾ i ʔ i ɾ ú p a tʃ i	Schauer 2005	2071
2309	Achagua	knife	cuchillo	couteau	faca	material culture	$wisubiʃi$ <wisúbiʃi> (cuchillo) {Melendez 2011}	wisúbiʃi	wisubiʃi		wisubiʃi	w i s u b i ʃ i	Melendez 2011	2072
2310	Baré	knife	cuchillo	couteau	faca	material culture	$titehe$ (faca) {Oliveira 93}		titehe		titehe	t i t e h e	Oliveira 93	2073
2311	Piapoco	knife	cuchillo	couteau	faca	material culture	<wisùanási> $wisùanási$ (faca) {Epps}	wisùanási	wisùanási		wisùanási	w i s ù a n á s i	Epps	2072
2312	Resigaro	knife	cuchillo	couteau	faca	material culture	$vaʔagad͡ʒáʔ$ (faca) {Epps}		vaʔagad͡ʒáʔ		vaʔagad͡ʒáʔ	v a ʔ a g a d͡ʒ á ʔ	Epps	2075
2313	Tariana	knife	cuchillo	couteau	faca	material culture	$maliyé$ (faca) {Aikhenvald 2001}		maliyé		maliyé	m a l i y é	Aikhenvald 2001	2076
2314	Warekena	knife	cuchillo	couteau	faca	material culture	$kutʃíyu$ (faca) {Aikhenvald 2012}		kutʃíyu		kutʃíyu	k u tʃ í y u	Aikhenvald 2012	2077
2315	Yukuna	knife	cuchillo	couteau	faca	material culture	$iɾahú$ (faca) {Epps}		iɾahú		iɾahú	i ɾ a h ú	Epps	2073
2316	Achagua	know	saber	savoir	saber	verb.stat	$e:weri$ <éeweri> (saber) {Melendez 2011}, $jale:na:$ <jaléenaa> (saber) {Melendez 2011}	éeweri	e:weri		e:weri	e: w e r i	Melendez 2011	2078
2317	Achagua	know	saber	savoir	saber	verb.stat	$e:weri$ <éeweri> (saber) {Melendez 2011}, $jale:na:$ <jaléenaa> (saber) {Melendez 2011}	jaléenaa	jale:na:		jale:na:	j a l e: n a:	Melendez 2011	2086
2318	Baré	know	saber	savoir	saber	verb.stat	$katehesa$ (saber) {Oliveira 93}		katehesa		katehesa	k a t e h e s a	Oliveira 93	2079
2319	Kabiyari	know	saber	savoir	saber	verb.stat	<aranhú> $aranhú$ (saber) {Epps}	aranhú	aranhú		aranhú	a r a nh ú	Epps	2080
2320	Piapoco	know	saber	savoir	saber	verb.stat	<alíacawa> $alíakawa$ (saber) {Epps}	alíacawa	alíakawa		alíakawa	a l í a k a w a	Epps	2081
2321	Resigaro	know	saber	savoir	saber	verb.stat	$-manaá-tóʔ$ (saber) {Allin 1979}		-manaá-tóʔ		-manaá-tóʔ	m a n a á t ó ʔ	Allin 1979	2082
2322	Tariana	know	saber	savoir	saber	verb.stat	$di-yéka$ (saber) {Aikhenvald 2001}		di-yéka		di-yéka	d i y é k a	Aikhenvald 2001	2083
2323	Warekena	know	saber	savoir	saber	verb.stat	$tse$ (saber) {Aikhenvald 2012}		tse		tse	ts e	Aikhenvald 2012	2084
2324	Yukuna	know	saber	savoir	saber	verb.stat	$weʔepíkahe$ (saber) {Epps}		weʔepíkahe		weʔepíkahe	w e ʔ e p í k a h e	Epps	2085
2325	Achagua	lake	lago, cocha	lac	lago, Cocha	terrain	$kalisa$ (lago) {Ramirez 2001}		kalisa		kalisa	k a l i s a	Ramirez 2001	2087
2326	Baré	lake	lago, cocha	lac	lago, Cocha	terrain	$kariahabuku$ (lagoa) {Oliveira 93}		kariahabuku		kariahabuku	k a r i a h a b u k u	Oliveira 93	2088
2327	Kabiyari	lake	lago, cocha	lac	lago, Cocha	terrain	<kalita> $kalita$ (lago) {Epps}	kalita	kalita		kalita	k a l i t a	Epps	2087
2328	Piapoco	lake	lago, cocha	lac	lago, Cocha	terrain	<úni> $úni$ (lago) {Epps}, $kalìsa$ (lago) {H&R 1992}	úni	úni		úni	ú n i	Epps	2090
2329	Piapoco	lake	lago, cocha	lac	lago, Cocha	terrain	<úni> $úni$ (lago) {Epps}, $kalìsa$ (lago) {H&R 1992}		kalìsa		kalìsa	k a l ìs a	H&R 1992	2087
2330	Resigaro	lake	lago, cocha	lac	lago, Cocha	terrain	$húneú$ (lago) {Epps}		húneú		húneú	h ú n e ú	Epps	2090
2331	Tariana	lake	lago, cocha	lac	lago, Cocha	terrain	$maká-nai$ (lago) {Aikhenvald 2001}		maká-nai		maká-nai	m a k á n a i	Aikhenvald 2001	2092
2332	Warekena	lake	lago, cocha	lac	lago, Cocha	terrain	$ʃiani$ (lago) {Aikhenvald 2012}, $laguna$ (lago) {Aikhenvald 2012}		ʃiani		ʃiani	ʃ i a n i	Aikhenvald 2012	2090
2333	Warekena	lake	lago, cocha	lac	lago, Cocha	terrain	$ʃiani$ (lago) {Aikhenvald 2012}, $laguna$ (lago) {Aikhenvald 2012}		laguna		laguna	l a g u n a	Aikhenvald 2012	2092
2334	Yukuna	lake	lago, cocha	lac	lago, Cocha	terrain	$kaeha$ (lago) {Schauer 2005}		kaeha		kaeha	k a e h a	Schauer 2005	2087
2335	Achagua	land snail (edible)	caracol	escargot	caracol	mollusk	$walaluta$ <waláluta> (caracol) {Melendez 2011}	waláluta	walaluta		walaluta	w a l a l u t a	Melendez 2011	2093
2336	Baré	land snail (edible)	caracol	escargot	caracol	mollusk	$tikua$ (caracol) {Oliveira 93}		tikua		tikua	t i k u a	Oliveira 93	2094
2337	Piapoco	land snail (edible)	caracol	escargot	caracol	mollusk	$kaɺàsu$ (caracol) {Klumpp 1995}, $úni$ (lago) {Klumpp 1995}		kaɺàsu		kaɺàsu	k a ɺ às u	Klumpp 1995	2095
2338	Piapoco	land snail (edible)	caracol	escargot	caracol	mollusk	$kaɺàsu$ (caracol) {Klumpp 1995}, $úni$ (lago) {Klumpp 1995}		úni		úni	ú n i	Klumpp 1995	2098
2339	Tariana	land snail (edible)	caracol	escargot	caracol	mollusk	$kaɾasúda$ (caracol) {Aikhenvald 2001}		kaɾasúda		kaɾasúda	k a ɾ a s ú d a	Aikhenvald 2001	2095
2340	Yukuna	land snail (edible)	caracol	escargot	caracol	mollusk	$waɾoɾo$ (caracol) {Schauer 2005}		waɾoɾo		waɾoɾo	w a ɾ o ɾ o	Schauer 2005	2093
2341	Achagua	later	más tarde	plus tard	mais tarde	temporal adv	$taikala$ <táikala> (por la tarde) {Melendez 2011}	táikala	taikala		taikala	t a i k a l a	Melendez 2011	2099
2342	Yukuna	later	más tarde	plus tard	mais tarde	temporal adv	$ɲaano$ (mais tarde) {Schauer 2005}		ɲaano		ɲaano	ɲ aa n o	Schauer 2005	2100
2343	Achagua	laugh	reír	rire	riso	verb.act	$kaideri$ <káideri> (reír) {Melendez 2011}	káideri	kaideri		kaideri	k a i d e r i	Melendez 2011	2101
2344	Kabiyari	laugh	reír	rire	riso	verb.act	<iká[ha]> $iká[ha]$ (rir) {Epps}	iká[ha]	iká[ha]		iká[ha]	i k á [h a ]	Epps	2102
2345	Piapoco	laugh	reír	rire	riso	verb.act	<icáaníca> $ikáaníka$ (rir) {Epps}	icáaníca	ikáaníka		ikáaníka	i k á a n í k a	Epps	2103
2346	Resigaro	laugh	reír	rire	riso	verb.act	$kʰoní$ (rir) {Epps}		kʰoní		kʰoní	kʰ o n í	Epps	2104
2347	Tariana	laugh	reír	rire	riso	verb.act	$dí-ka$ (rir) {Aikhenvald 2001}		dí-ka		dí-ka	d í k a	Aikhenvald 2001	2102
2348	Warekena	laugh	reír	rire	riso	verb.act	$yenita$ (rir) {Aikhenvald 2012}		yenita		yenita	y e n i t a	Aikhenvald 2012	2103
2349	Yukuna	laugh	reír	rire	riso	verb.act	$iʔitʃakahe$ (riso) {Schauer 2005}		iʔitʃakahe		iʔitʃakahe	i ʔ i tʃ a k a h e	Schauer 2005	2107
2350	Achagua	lay down (tr.)	poner/colocar	mettre	colocar	verb.act	$walederi$ <wálederi> (poner, poner algo) {Melendez 2011}, $suteri$ <súteri> (poner, poner algo) {Melendez 2011}	wálederi	walederi		walederi	w a l e d e r i	Melendez 2011	2108
2351	Achagua	lay down (tr.)	poner/colocar	mettre	colocar	verb.act	$walederi$ <wálederi> (poner, poner algo) {Melendez 2011}, $suteri$ <súteri> (poner, poner algo) {Melendez 2011}	súteri	suteri		suteri	s u t e r i	Melendez 2011	2108
2352	Tariana	lay down (tr.)	poner/colocar	mettre	colocar	verb.act	$di-yeneta$ (colocar) {Aikhenvald 2001}		di-yeneta		di-yeneta	d i y e n e t a	Aikhenvald 2001	2109
2353	Warekena	lay down (tr.)	poner/colocar	mettre	colocar	verb.act	$ʃuɾa$ (colocar) {Aikhenvald 2012}		ʃuɾa		ʃuɾa	ʃ u ɾ a	Aikhenvald 2012	2110
2354	Yukuna	lay down (tr.)	poner/colocar	mettre	colocar	verb.act	$toʔotákahe$ (colocar) {Schauer 2005}		toʔotákahe		toʔotákahe	t o ʔ o t á k a h e	Schauer 2005	2111
2355	Achagua	lazy	perezoso, flojo	paresseux	preguiçoso	verb.stat	$i:nui$ <íinui> (perezoso) {Melendez 2011}	íinui	i:nui		i:nui	i: n u i	Melendez 2011	2112
2356	Piapoco	lazy	perezoso, flojo	paresseux	preguiçoso	verb.stat	$ínuíɾi$ (flojo) {Klumpp 1995}		ínuíɾi		ínuíɾi	í n u í ɾ i	Klumpp 1995	2112
2357	Resigaro	lazy	perezoso, flojo	paresseux	preguiçoso	verb.stat	$ínó-mináagpi$ (preguiçoso) {Allin 1979}		ínó-mináagpi		ínó-mináagpi	í n ó m i n á a g p i	Allin 1979	2114
2358	Tariana	lazy	perezoso, flojo	paresseux	preguiçoso	verb.stat	$inasíte$ (preguiçoso) {Aikhenvald 2001}, $inasúite$ (preguiçoso) {Aikhenvald 2001}		inasíte		inasíte	i n a s í t e	Aikhenvald 2001	2115
2359	Tariana	lazy	perezoso, flojo	paresseux	preguiçoso	verb.stat	$inasíte$ (preguiçoso) {Aikhenvald 2001}, $inasúite$ (preguiçoso) {Aikhenvald 2001}		inasúite		inasúite	i n a s ú i t e	Aikhenvald 2001	2115
2360	Yukuna	lazy	perezoso, flojo	paresseux	preguiçoso	verb.stat	$ihnuni$ (preguiçoso) {Schauer 2005}		ihnuni		ihnuni	i h n u n i	Schauer 2005	2116
2361	Achagua	leaf	hoja	feuille	folha	plant	$banabai$ <bánabai> (hoja) {Melendez 2011}	bánabai	banabai		banabai	b a n a b a i	Melendez 2011	2117
2362	Baré	leaf	hoja	feuille	folha	plant	$dabana$ (folha) {Oliveira 93}		dabana		dabana	d a b a n a	Oliveira 93	2117
2363	Kabiyari	leaf	hoja	feuille	folha	plant	<apana> $apana$ (folha) {Epps}	apana	apana		apana	a p a n a	Epps	2117
2364	Piapoco	leaf	hoja	feuille	folha	plant	<ibáiná> $ibáiná$ (folha) {Epps}	ibáiná	ibáiná		ibáiná	i b á i n á	Epps	2117
2365	Resigaro	leaf	hoja	feuille	folha	plant	$apánáʔaamí$ (folha) {Epps}		apánáʔaamí		apánáʔaamí	a p á n á ʔ aa m í	Epps	2117
2366	Tariana	leaf	hoja	feuille	folha	plant	$paná-phe$ (folha) {Aikhenvald 2001}		paná-phe		paná-phe	p a n á ph e	Aikhenvald 2001	2117
2367	Yukuna	leaf	hoja	feuille	folha	plant	$wítʃuʔupe$ (folha de qualqueɾ planta) {Schauer 2005}		wítʃuʔupe		wítʃuʔupe	w í tʃ u ʔ u p e	Schauer 2005	2123
2368	Achagua	leafcutter ant	curhuince	fourmis coupe-feuille	formiga-cortadeira, formiga-carregadeira	insect	$ke:ʃi$ <kéeʃi> (hormiga) {Melendez 2011}	kéeʃi	ke:ʃi		ke:ʃi	k e: ʃ i	Melendez 2011	2124
2369	Piapoco	leafcutter ant	curhuince	fourmis coupe-feuille	formiga-cortadeira, formiga-carregadeira	insect	<cuwée> $kuwé:$ (formiga-cortadeira) {Epps}	cuwée	kuwé:		kuwé:	k u w é:	Epps	2125
2370	Achagua	left	izquierda	gauche	esquerda	other	$apaulikuehe$ <apáulikuehe> (izquierdo) {Melendez 2011}	apáulikuehe	apaulikuehe		apaulikuehe	a p a u l i k u e h e	Melendez 2011	2126
2371	Kabiyari	left	izquierda	gauche	esquerda	other	<péʔt̪u-ri> $péʔt̪u-ri$ (esquedo) {Epps}	péʔt̪u-ri	péʔt̪u-ri		péʔt̪u-ri	p é ʔ t̪ u r i	Epps	2127
2372	Piapoco	left	izquierda	gauche	esquerda	other	<apáu> $apáu$ (esquerda) {Epps}	apáu	apáu		apáu	a p á u	Epps	2128
2373	Resigaro	left	izquierda	gauche	esquerda	other	$apáʔmíʔosí$ (esquerda) {Epps}		apáʔmíʔosí		apáʔmíʔosí	a p á ʔ m í ʔ o s í	Epps	2129
2374	Yukuna	left	izquierda	gauche	esquerda	other	$paxɾú éeho pumitá$ (esquerda) {H&ɾ 1992}		paxɾú éeho pumitá		paxɾú éeho pumitá	p a x ɾ ú _ é e h o _ p u m i t á	H&ɾ 1992	2130
2375	Achagua	leg	pierna	jambe	perna	body part	$kawaʃi$ <káwaʃi> (pierna) {Melendez 2011}	káwaʃi	kawaʃi		kawaʃi	k a w a ʃ i	Melendez 2011	2131
2376	Baré	leg	pierna	jambe	perna	body part	$dawana$ (perna) {Oliveira 93}		dawana		dawana	d a w a n a	Oliveira 93	2132
2377	Piapoco	leg	pierna	jambe	perna	body part	<càwa> $kàwa$ (perna) {Epps}	càwa	kàwa		kàwa	k à w a	Epps	2131
2378	Resigaro	leg	pierna	jambe	perna	body part	$ípʰíkuba$ (perna) {Epps}, $hiiʔpákuba$ (perna) {Epps}		ípʰíkuba		ípʰíkuba	í pʰ í k u b a	Epps	2134
2379	Resigaro	leg	pierna	jambe	perna	body part	$ípʰíkuba$ (perna) {Epps}, $hiiʔpákuba$ (perna) {Epps}		hiiʔpákuba		hiiʔpákuba	h ii ʔ p á k u b a	Epps	2134
2380	Tariana	leg	pierna	jambe	perna	body part	$di-kawá-na$ (perna) {Aikhenvald 2001}		di-kawá-na		di-kawá-na	d i k a w á n a	Aikhenvald 2001	2132
2381	Warekena	leg	pierna	jambe	perna	body part	$nawa$ (perna) {Aikhenvald 2012}, $nutsu$ (perna) {Aikhenvald 2012}		nawa		nawa	n a w a	Aikhenvald 2012	2131
2382	Warekena	leg	pierna	jambe	perna	body part	$nawa$ (perna) {Aikhenvald 2012}, $nutsu$ (perna) {Aikhenvald 2012}		nutsu		nutsu	n u ts u	Aikhenvald 2012	2139
2383	Yukuna	leg	pierna	jambe	perna	body part	$tahnehi$ (perna) {Schauer 2005}		tahnehi		tahnehi	t a h n e h i	Schauer 2005	2137
2384	Resigaro	letʼs ɡo	vamos	on y vas, allons-y	vamos, deixei?	verb.hort	$haádú$ (vamos) {Allin1979}		haádú		haádú	h a á d ú	Allin1979	2140
2385	Tariana	letʼs ɡo	vamos	on y vas, allons-y	vamos, deixei?	verb.hort	$má!$ (vamos) {Aikhenvald 2001}		má!		má!	m á!	Aikhenvald 2001	2141
2386	Achagua	liana, general	bejuco, soga del monte	liane	liana, cipó	plant	$a:hkua$ <áahkua> (bejuco) {Melendez 2011}	áahkua	a:hkua		a:hkua	a: h k u a	Melendez 2011	2142
2387	Piapoco	liana, general	bejuco, soga del monte	liane	liana, cipó	plant	$mamiɾi$ (bejuco) {Klumpp 1995}		mamiɾi		mamiɾi	m a m i ɾ i	Klumpp 1995	2143
2388	Resigaro	liana, general	bejuco, soga del monte	liane	liana, cipó	plant	$epíipíuuʔó$ (cipó) {Allin 1979}		epíipíuuʔó		epíipíuuʔó	e p í i p í uu ʔ ó	Allin 1979	2144
2389	Tariana	liana, general	bejuco, soga del monte	liane	liana, cipó	plant	$dá:pi$ (cipó) {Aikhenvald 2001}		dá:pi		dá:pi	d á: p i	Aikhenvald 2001	2145
2390	Warekena	liana, general	bejuco, soga del monte	liane	liana, cipó	plant	$ata$ (cipó) {Aikhenvald 2012}		ata		ata	a t a	Aikhenvald 2012	2146
2391	Achagua	lice-infested	sucio, piojoso	sale, pouilleux	piolhento	verb.stat	$witeneʃi$ <witéneʃi> (piojo) {Melendez 2011}	witéneʃi	witeneʃi		witeneʃi	w i t e n e ʃ i	Melendez 2011	2147
2392	Piapoco	lick	lamer	lécher	lamber	verb.act	$nubèɾùaka$ (lamber) {Klumpp 1995}		nubèɾùaka		nubèɾùaka	n u b è ɾ ù a k a	Klumpp 1995	2148
2393	Resigaro	lick	lamer	lécher	lamber	verb.act	$-póʔdo$ (lamber) {Allin 1979}, $nihiʔ-khú$ (lamber) {Allin 1979}		-póʔdo		-póʔdo	p ó ʔ d o	Allin 1979	2149
2394	Resigaro	lick	lamer	lécher	lamber	verb.act	$-póʔdo$ (lamber) {Allin 1979}, $nihiʔ-khú$ (lamber) {Allin 1979}		nihiʔ-khú		nihiʔ-khú	n i h i ʔ kh ú	Allin 1979	2152
2395	Tariana	lick	lamer	lécher	lamber	verb.act	$di-péɾu$ (lamber) {Aikhenvald 2001}		di-péɾu		di-péɾu	d i p é ɾ u	Aikhenvald 2001	2148
2396	Yukuna	lick	lamer	lécher	lamber	verb.act	$apíɾoʔokahe$ (lamber) {Schauer 2005}		apíɾoʔokahe		apíɾoʔokahe	a p í ɾ o ʔ o k a h e	Schauer 2005	2148
2397	Baré	lie	mentir	mentir	mentir	verb	$tʃakasa$ (mentir) {Oliveira 93}		tʃakasa		tʃakasa	tʃ a k a s a	Oliveira 93	2153
2398	Piapoco	lie	mentir	mentir	mentir	verb	$itʃìβaka$ (mentir) {Klumpp 1995}, $tʃìβái$ (mentira) {Klumpp 1995}		itʃìβaka		itʃìβaka	i tʃ ì β a k a	Klumpp 1995	2153
2399	Piapoco	lie	mentir	mentir	mentir	verb	$itʃìβaka$ (mentir) {Klumpp 1995}, $tʃìβái$ (mentira) {Klumpp 1995}		tʃìβái		tʃìβái	tʃ ì β á i	Klumpp 1995	2153
2400	Resigaro	lie	mentir	mentir	mentir	verb	$ʃoóné-ʒú$ (mentir) {Allin 1979}		ʃoóné-ʒú		ʃoóné-ʒú	ʃ o ó n é ʒ ú	Allin 1979	2155
2401	Warekena	lie	mentir	mentir	mentir	verb	$dzeweni$ (mentir) {Aikhenvald 2012}		dzeweni		dzeweni	dz e w e n i	Aikhenvald 2012	2153
2402	Yukuna	lie	mentir	mentir	mentir	verb	$pahlakahe$ (mentir) {Schauer 2005]		pahlakahe		pahlakahe	p a h l a k a h e	Schauer 2005]	2157
2403	Piapoco	life	vida	vie	vida	other	$nu-káuka$ (vida) {Klumpp 1995}		nu-káuka		nu-káuka	n u k á u k a	Klumpp 1995	2158
2404	Resigaro	life	vida	vie	vida	other	$ʒaákovégí$ (vida) {Allin 1979}		ʒaákovégí		ʒaákovégí	ʒ a á k o v é g í	Allin 1979	2159
2405	Yukuna	life	vida	vie	vida	other	$kahmutʃahi$ (vida) {Schauer 2005}		kahmutʃahi		kahmutʃahi	k a h m u tʃ a h i	Schauer 2005	2160
2406	Achagua	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$barueriu$ <bárueriu> (levantar) {Melendez 2011}, $borueriu$ <bórueriu> (levantar) {Melendez 2011}	bárueriu	barueriu		barueriu	b a r u e r i u	Melendez 2011	2161
2407	Achagua	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$barueriu$ <bárueriu> (levantar) {Melendez 2011}, $borueriu$ <bórueriu> (levantar) {Melendez 2011}	bórueriu	borueriu		borueriu	b o r u e r i u	Melendez 2011	2161
2408	Baré	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$birana$ (levantar) {Oliveira 93}		birana		birana	b i r a n a	Oliveira 93	2161
2409	Piapoco	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$nubàlùadaka$ (levantar) {Klumpp 1995}, $numitʃàidaka$ (levantar) {Klumpp 1995}, $nuβènúadaka$ (levantar) {Klumpp 1995}		nubàlùadaka		nubàlùadaka	n u b à l ù a d a k a	Klumpp 1995	2163
2410	Piapoco	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$nubàlùadaka$ (levantar) {Klumpp 1995}, $numitʃàidaka$ (levantar) {Klumpp 1995}, $nuβènúadaka$ (levantar) {Klumpp 1995}		numitʃàidaka		numitʃàidaka	n u m i tʃ à i d a k a	Klumpp 1995	2163
2411	Piapoco	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$nubàlùadaka$ (levantar) {Klumpp 1995}, $numitʃàidaka$ (levantar) {Klumpp 1995}, $nuβènúadaka$ (levantar) {Klumpp 1995}		nuβènúadaka		nuβènúadaka	n u β è n ú a d a k a	Klumpp 1995	2163
2412	Resigaro	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$kobeʔ-khú$ (levantar) {Allin 1979}		kobeʔ-khú		kobeʔ-khú	k o b e ʔ kh ú	Allin 1979	2164
2413	Tariana	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$di-íta$ (levantar) {Aikhenvald 2001}		di-íta		di-íta	d i í t a	Aikhenvald 2001	2165
2414	Warekena	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$nakata$ (levantar) {Aikhenvald 2012}		nakata		nakata	n a k a t a	Aikhenvald 2012	2166
2415	Yukuna	lift (trans)	levantar (alzar)	soulever	levantar, erguer	verb.act	$hátʃoʔotakahe$ (levantar) {Schauer 2005}		hátʃoʔotakahe		hátʃoʔotakahe	h á tʃ o ʔ o t a k a h e	Schauer 2005	2167
2416	Piapoco	light a fire (VT)	encender	allumer un feu	acender	verb.act	$nupukúadaka$ (encender) {Klumpp 1995}		nupukúadaka		nupukúadaka	n u p u k ú a d a k a	Klumpp 1995	2168
2417	Resigaro	light a fire (VT)	encender	allumer un feu	acender	verb.act	$keétse-khú$ (acender) {Allin 1979}		keétse-khú		keétse-khú	k e é ts e kh ú	Allin 1979	2169
2418	Tariana	light a fire (VT)	encender	allumer un feu	acender	verb.act	$di-kúka$ (acender) {Aikhenvald 2001}, $di-dukúnia$ (acender) {Aikhenvald 2001}, $kéɾa di-áwínu$ (acender) {Aikhenvald 2001}		di-kúka		di-kúka	d i k ú k a	Aikhenvald 2001	2170
2419	Tariana	light a fire (VT)	encender	allumer un feu	acender	verb.act	$di-kúka$ (acender) {Aikhenvald 2001}, $di-dukúnia$ (acender) {Aikhenvald 2001}, $kéɾa di-áwínu$ (acender) {Aikhenvald 2001}		di-dukúnia		di-dukúnia	d i d u k ú n i a	Aikhenvald 2001	2170
